context,count,primary_context,num,user,sum
642221,2505,65207,2505,176548,2505
642242,2506,65220,2506,176559,2506
642264,2507,65236,2507,176569,2507
642285,2508,65249,2508,176606,2508
642306,2509,65267,2509,176615,2509
642327,2510,65283,2510,176625,2510
642349,2511,65301,2511,176633,2511
642370,2512,65314,2512,176643,2512
642391,2513,65330,2513,176650,2513
642412,2514,65343,2514,176659,2514
642434,2515,65356,2515,176669,2515
642456,2516,65372,2516,176679,2516
642480,2517,65390,2517,176689,2517
642501,2518,65403,2518,176695,2518
642523,2519,65419,2519,176704,2519
642544,2520,65432,2520,176713,2520
642566,2521,65446,2521,176723,2521
642587,2522,65462,2522,176731,2522
642608,2523,65475,2523,176740,2523
642629,2524,65488,2524,176750,2524
642649,2525,65504,2525,176758,2525
642670,2526,65522,2526,176767,2526
642691,2527,65535,2527,176782,2527
642712,2528,65551,2528,176792,2528
642733,2529,65564,2529,176801,2529
642754,2530,65577,2530,176810,2530
642775,2531,65593,2531,176820,2531
642796,2532,65606,2532,176830,2532
642817,2533,65619,2533,176839,2533
642838,2534,65635,2534,176848,2534
642859,2535,65648,2535,176857,2535
642880,2536,65661,2536,176867,2536
642901,2537,65677,2537,176883,2537
642921,2538,65690,2538,176892,2538
642942,2539,65704,2539,176900,2539
642963,2540,65720,2540,176909,2540
642984,2541,65737,2541,176917,2541
643005,2542,65750,2542,176931,2542
643026,2543,65766,2543,176939,2543
643046,2544,65779,2544,176952,2544
643067,2545,65792,2545,176984,2545
643089,2546,65808,2546,176993,2546
643109,2547,65821,2547,177001,2547
643130,2548,65834,2548,177011,2548
643151,2549,65852,2549,177017,2549
643172,2550,65866,2550,177027,2550
643193,2551,65878,2551,177038,2551
643215,2552,65893,2552,177048,2552
643236,2553,65907,2553,177056,2553
643256,2554,65920,2554,177066,2554
643277,2555,65936,2555,177074,2555
643298,2556,65954,2556,177083,2556
643320,2557,65972,2557,177091,2557
643340,2558,65988,2558,177099,2558
643361,2559,66001,2559,177108,2559
643382,2560,66014,2560,177117,2560
643403,2561,66030,2561,177126,2561
643424,2562,66044,2562,177135,2562
643445,2563,66057,2563,177144,2563
643466,2564,66073,2564,177150,2564
643487,2565,66086,2565,177159,2565
643508,2566,66099,2566,177169,2566
643529,2567,66115,2567,177178,2567
643549,2568,66128,2568,177188,2568
643570,2569,66141,2569,177198,2569
643593,2570,66157,2570,177208,2570
643615,2571,66174,2571,177218,2571
643636,2572,66186,2572,177228,2572
643657,2573,66202,2573,177238,2573
643678,2574,66215,2574,177248,2574
643699,2575,66228,2575,177256,2575
643720,2576,66244,2576,177265,2576
643741,2577,66256,2577,177274,2577
643762,2578,66269,2578,177282,2578
643783,2579,66284,2579,177292,2579
643803,2580,66297,2580,177302,2580
643823,2581,66311,2581,177312,2581
643844,2582,66327,2582,177322,2582
643866,2583,66340,2583,177331,2583
643887,2584,66352,2584,177340,2584
643910,2585,66369,2585,177349,2585
643932,2586,66386,2586,177358,2586
643952,2587,66399,2587,177366,2587
643975,2588,66414,2588,177374,2588
643996,2589,66431,2589,177382,2589
644017,2590,66444,2590,177392,2590
644040,2591,66461,2591,177402,2591
644061,2592,66474,2592,177412,2592
644082,2593,66488,2593,177422,2593
644209,2594,66659,2594,177432,2594
644320,2595,66810,2595,177442,2595
644446,2596,66867,2596,177452,2596
644557,2597,67014,2597,177462,2597
644705,2598,67101,2598,177470,2598
644853,2599,67193,2599,177480,2599
645002,2600,67279,2600,177489,2600
645146,2601,67364,2601,177496,2601
645296,2602,67456,2602,177505,2602
645445,2603,67542,2603,177514,2603
645563,2604,67624,2604,177524,2604
645630,2605,67723,2605,177533,2605
645694,2606,67763,2606,177542,2606
645752,2607,67803,2607,177551,2607
645809,2608,67840,2608,177561,2608
645865,2609,67878,2609,177571,2609
645922,2610,67914,2610,177581,2610
645978,2611,67950,2611,177591,2611
646033,2612,67986,2612,177601,2612
646089,2613,68023,2613,177610,2613
646145,2614,68059,2614,177619,2614
646199,2615,68097,2615,177627,2615
646222,2616,68115,2616,177635,2616
646245,2617,68132,2617,177644,2617
646267,2618,68146,2618,177653,2618
646288,2619,68159,2619,177662,2619
646310,2620,68176,2620,177676,2620
646332,2621,68190,2621,177685,2621
646354,2622,68203,2622,177694,2622
646375,2623,68220,2623,177703,2623
646396,2624,68233,2624,177713,2624
646417,2625,68246,2625,177720,2625
646438,2626,68262,2626,177729,2626
646459,2627,68275,2627,177736,2627
646480,2628,68288,2628,177745,2628
646501,2629,68304,2629,177755,2629
646523,2630,68318,2630,177763,2630
646545,2631,68331,2631,177772,2631
646566,2632,68346,2632,177781,2632
646587,2633,68359,2633,177790,2633
646609,2634,68372,2634,177798,2634
646630,2635,68388,2635,177807,2635
646651,2636,68401,2636,177814,2636
646672,2637,68414,2637,177824,2637
646693,2638,68430,2638,177831,2638
646713,2639,68443,2639,177841,2639
646733,2640,68456,2640,177848,2640
646754,2641,68472,2641,177857,2641
646776,2642,68485,2642,177866,2642
646798,2643,68498,2643,177875,2643
646820,2644,68514,2644,177884,2644
646843,2645,68528,2645,177893,2645
646864,2646,68541,2646,177902,2646
646885,2647,68556,2647,177911,2647
646908,2648,68569,2648,177920,2648
646930,2649,68582,2649,177929,2649
646951,2650,68598,2650,177938,2650
646972,2651,68611,2651,177946,2651
646993,2652,68624,2652,177955,2652
647014,2653,68640,2653,177964,2653
647036,2654,68654,2654,177973,2654
647057,2655,68667,2655,177982,2655
647078,2656,68683,2656,177991,2656
647099,2657,68696,2657,178000,2657
647120,2658,68710,2658,178010,2658
647141,2659,68726,2659,178019,2659
647162,2660,68739,2660,178028,2660
647183,2661,68751,2661,178038,2661
647204,2662,68767,2662,178047,2662
647225,2663,68781,2663,178056,2663
647246,2664,68794,2664,178065,2664
647268,2665,68809,2665,178072,2665
647289,2666,68822,2666,178081,2666
647310,2667,68835,2667,178090,2667
647332,2668,68851,2668,178099,2668
647354,2669,68865,2669,178108,2669
647375,2670,68878,2670,178117,2670
647396,2671,68894,2671,178126,2671
647417,2672,68907,2672,178135,2672
647437,2673,68920,2673,178144,2673
647458,2674,68936,2674,178153,2674
647479,2675,68949,2675,178162,2675
647500,2676,68962,2676,178171,2676
647520,2677,68978,2677,178180,2677
647541,2678,68992,2678,178189,2678
647563,2679,69005,2679,178198,2679
647585,2680,69021,2680,178207,2680
647606,2681,69034,2681,178216,2681
647626,2682,69047,2682,178225,2682
647647,2683,69064,2683,178234,2683
647668,2684,69077,2684,178243,2684
647689,2685,69094,2685,178252,2685
647710,2686,69110,2686,178261,2686
647737,2687,69124,2687,178270,2687
647760,2688,69137,2688,178280,2688
647781,2689,69152,2689,178288,2689
647802,2690,69165,2690,178296,2690
647822,2691,69178,2691,178305,2691
647842,2692,69193,2692,178314,2692
647864,2693,69207,2693,178323,2693
647885,2694,69220,2694,178332,2694
647906,2695,69237,2695,178341,2695
647927,2696,69250,2696,178350,2696
647948,2697,69263,2697,178359,2697
647969,2698,69278,2698,178367,2698
647990,2699,69291,2699,178374,2699
648011,2700,69304,2700,178383,2700
648032,2701,69320,2701,178391,2701
648053,2702,69333,2702,178400,2702
648073,2703,69346,2703,178409,2703
648094,2704,69362,2704,178418,2704
648115,2705,69375,2705,178427,2705
648136,2706,69388,2706,178436,2706
648157,2707,69406,2707,178445,2707
648178,2708,69419,2708,178454,2708
648199,2709,69432,2709,178463,2709
648221,2710,69448,2710,178472,2710
648242,2711,69461,2711,178481,2711
648263,2712,69474,2712,178490,2712
648284,2713,69489,2713,178499,2713
648305,2714,69502,2714,178508,2714
648326,2715,69515,2715,178517,2715
648348,2716,69530,2716,178526,2716
648369,2717,69543,2717,178536,2717
648391,2718,69556,2718,178545,2718
648412,2719,69572,2719,178554,2719
648433,2720,69584,2720,178563,2720
648454,2721,69597,2721,178572,2721
648474,2722,69612,2722,178581,2722
648495,2723,69624,2723,178590,2723
648516,2724,69637,2724,178600,2724
648538,2725,69653,2725,178609,2725
648559,2726,69666,2726,178619,2726
648581,2727,69679,2727,178628,2727
648602,2728,69695,2728,178637,2728
648623,2729,69708,2729,178647,2729
648644,2730,69721,2730,178656,2730
648665,2731,69736,2731,178665,2731
648688,2732,69749,2732,178674,2732
648709,2733,69762,2733,178683,2733
648730,2734,69781,2734,178692,2734
648751,2735,69794,2735,178701,2735
648773,2736,69807,2736,178710,2736
648794,2737,69823,2737,178719,2737
648815,2738,69836,2738,178728,2738
648836,2739,69849,2739,178736,2739
648990,2740,70023,2740,178745,2740
649092,2741,70080,2741,178754,2741
649281,2742,70176,2742,178763,2742
649381,2743,70305,2743,178773,2743
649453,2744,70399,2744,178782,2744
649520,2745,70512,2745,178791,2745
649591,2746,70597,2746,178801,2746
649662,2747,70696,2747,178810,2747
649728,2748,70798,2748,178819,2748
649793,2749,70848,2749,178828,2749
649860,2750,70938,2750,178885,2750
649927,2751,71034,2751,178895,2751
649992,2752,71125,2752,178903,2752
650060,2753,71224,2753,178913,2753
650127,2754,71313,2754,178923,2754
650195,2755,71358,2755,178931,2755
650263,2756,71405,2756,178940,2756
650326,2757,71450,2757,178949,2757
650349,2758,71469,2758,178958,2758
650372,2759,71485,2759,178966,2759
650393,2760,71502,2760,178972,2760
650415,2761,71520,2761,178978,2761
650436,2762,71533,2762,178987,2762
650458,2763,71550,2763,178994,2763
650481,2764,71564,2764,179000,2764
650503,2765,71577,2765,179007,2765
650524,2766,71593,2766,179015,2766
650545,2767,71606,2767,179024,2767
650566,2768,71620,2768,179031,2768
650587,2769,71637,2769,179039,2769
650608,2770,71650,2770,179046,2770
650629,2771,71663,2771,179055,2771
650650,2772,71679,2772,179064,2772
650671,2773,71692,2773,179071,2773
650692,2774,71710,2774,179078,2774
650714,2775,71726,2775,179086,2775
650735,2776,71740,2776,179093,2776
650756,2777,71757,2777,179100,2777
650776,2778,71772,2778,179107,2778
650797,2779,71785,2779,179115,2779
650817,2780,71798,2780,179121,2780
650838,2781,71813,2781,179128,2781
650859,2782,71826,2782,179136,2782
650880,2783,71839,2783,179142,2783
650902,2784,71855,2784,179149,2784
650924,2785,71868,2785,179156,2785
650945,2786,71880,2786,179165,2786
650966,2787,71895,2787,179172,2787
650988,2788,71909,2788,179178,2788
651008,2789,71928,2789,179187,2789
651033,2790,71945,2790,179194,2790
651056,2791,71958,2791,179202,2791
651079,2792,71972,2792,179209,2792
651101,2793,71988,2793,179217,2793
651122,2794,72002,2794,179224,2794
651142,2795,72015,2795,179231,2795
651162,2796,72033,2796,179240,2796
651182,2797,72045,2797,179247,2797
651203,2798,72058,2798,179255,2798
651224,2799,72074,2799,179261,2799
651245,2800,72087,2800,179267,2800
651267,2801,72106,2801,179274,2801
651288,2802,72122,2802,179282,2802
651309,2803,72135,2803,179289,2803
651330,2804,72153,2804,179296,2804
651351,2805,72169,2805,179302,2805
651374,2806,72182,2806,179309,2806
651396,2807,72195,2807,179317,2807
651418,2808,72212,2808,179324,2808
651440,2809,72226,2809,179331,2809
651461,2810,72238,2810,179338,2810
651482,2811,72253,2811,179345,2811
651503,2812,72267,2812,179352,2812
651523,2813,72281,2813,179360,2813
651543,2814,72297,2814,179368,2814
651564,2815,72310,2815,179376,2815
651586,2816,72323,2816,179384,2816
651608,2817,72339,2817,179392,2817
651630,2818,72351,2818,179400,2818
651651,2819,72369,2819,179407,2819
651672,2820,72385,2820,179413,2820
651693,2821,72398,2821,179421,2821
651714,2822,72411,2822,179428,2822
651735,2823,72427,2823,179435,2823
651756,2824,72441,2824,179443,2824
651777,2825,72458,2825,179449,2825
651798,2826,72474,2826,179457,2826
651819,2827,72487,2827,179471,2827
651841,2828,72500,2828,179478,2828
651862,2829,72516,2829,179487,2829
651885,2830,72530,2830,179494,2830
651906,2831,72543,2831,179502,2831
651927,2832,72561,2832,179511,2832
651949,2833,72574,2833,179518,2833
651971,2834,72590,2834,179526,2834
651993,2835,72606,2835,179533,2835
652015,2836,72619,2836,179540,2836
652036,2837,72632,2837,179547,2837
652057,2838,72648,2838,179556,2838
652078,2839,72666,2839,179563,2839
652099,2840,72680,2840,179571,2840
652121,2841,72696,2841,179579,2841
652143,2842,72709,2842,179587,2842
652164,2843,72722,2843,179594,2843
652185,2844,72738,2844,179603,2844
652206,2845,72751,2845,179610,2845
652227,2846,72764,2846,179617,2846
652248,2847,72782,2847,179625,2847
652268,2848,72796,2848,179631,2848
652289,2849,72813,2849,179638,2849
652309,2850,72829,2850,179646,2850
652330,2851,72841,2851,179653,2851
652351,2852,72857,2852,179659,2852
652373,2853,72872,2853,179667,2853
652394,2854,72884,2854,179674,2854
652415,2855,72897,2855,179681,2855
652435,2856,72913,2856,179689,2856
652455,2857,72931,2857,179696,2857
652476,2858,72945,2858,179704,2858
652497,2859,72961,2859,179712,2859
652518,2860,72973,2860,179719,2860
652539,2861,72985,2861,179727,2861
652559,2862,73001,2862,179735,2862
652580,2863,73013,2863,179742,2863
652601,2864,73029,2864,179750,2864
652621,2865,73045,2865,179757,2865
652642,2866,73058,2866,179771,2866
652663,2867,73071,2867,179779,2867
652685,2868,73087,2868,179787,2868
652708,2869,73101,2869,179795,2869
652730,2870,73113,2870,179804,2870
652751,2871,73129,2871,179813,2871
652772,2872,73142,2872,179820,2872
652793,2873,73155,2873,179827,2873
652813,2874,73171,2874,179834,2874
652834,2875,73184,2875,179841,2875
652855,2876,73197,2876,179848,2876
652876,2877,73214,2877,179856,2877
652899,2878,73232,2878,179863,2878
652920,2879,73250,2879,179870,2879
652941,2880,73263,2880,179900,2880
652962,2881,73279,2881,179907,2881
652983,2882,73292,2882,179915,2882
653004,2883,73305,2883,179923,2883
653025,2884,73321,2884,179930,2884
653046,2885,73334,2885,179945,2885
653191,2886,73420,2886,179953,2886
653381,2887,73516,2887,179962,2887
653488,2888,73647,2888,179968,2888
653644,2889,73735,2889,179974,2889
653762,2890,73811,2890,179981,2890
653920,2891,73901,2891,179988,2891
654081,2892,73997,2892,179995,2892
654234,2893,74087,2893,180003,2893
654388,2894,74177,2894,180010,2894
654539,2895,74271,2895,180022,2895
654692,2896,74358,2896,180029,2896
654849,2897,74447,2897,180037,2897
654924,2898,74541,2898,180044,2898
654994,2899,74639,2899,180051,2899
655064,2900,74687,2900,180062,2900
655127,2901,74732,2901,180071,2901
655150,2902,74748,2902,180084,2902
655173,2903,74767,2903,180109,2903
655194,2904,74785,2904,180117,2904
655215,2905,74802,2905,180124,2905
655236,2906,74816,2906,180131,2906
655259,2907,74829,2907,180138,2907
655281,2908,74847,2908,180143,2908
655302,2909,74860,2909,180146,2909
655323,2910,74873,2910,180149,2910
655344,2911,74890,2911,180152,2911
655364,2912,74903,2912,180155,2912
655387,2913,74916,2913,180158,2913
655409,2914,74932,2914,180161,2914
655431,2915,74945,2915,180164,2915
655452,2916,74958,2916,180167,2916
655474,2917,74974,2917,180170,2917
655497,2918,74987,2918,180173,2918
655518,2919,75001,2919,180176,2919
655539,2920,75017,2920,180179,2920
655561,2921,75030,2921,180182,2921
655583,2922,75044,2922,180185,2922
655606,2923,75061,2923,180188,2923
655628,2924,75074,2924,180191,2924
655650,2925,75087,2925,180194,2925
655672,2926,75103,2926,180198,2926
655693,2927,75122,2927,180201,2927
655714,2928,75135,2928,180204,2928
655734,2929,75150,2929,180207,2929
655756,2930,75162,2930,180210,2930
655777,2931,75175,2931,180213,2931
655798,2932,75191,2932,180215,2932
655819,2933,75204,2933,180218,2933
655840,2934,75217,2934,180221,2934
655861,2935,75233,2935,180224,2935
655882,2936,75246,2936,180226,2936
655902,2937,75259,2937,180229,2937
655922,2938,75275,2938,180233,2938
655944,2939,75287,2939,180236,2939
655966,2940,75300,2940,180239,2940
655988,2941,75316,2941,180242,2941
656009,2942,75329,2942,180245,2942
656030,2943,75342,2943,180247,2943
656051,2944,75357,2944,180250,2944
656073,2945,75370,2945,180253,2945
656094,2946,75383,2946,180256,2946
656115,2947,75399,2947,180259,2947
656136,2948,75412,2948,180262,2948
656157,2949,75424,2949,180265,2949
656178,2950,75440,2950,180268,2950
656199,2951,75454,2951,180271,2951
656220,2952,75467,2952,180274,2952
656241,2953,75483,2953,180277,2953
656262,2954,75496,2954,180280,2954
656283,2955,75509,2955,180283,2955
656303,2956,75525,2956,180287,2956
656324,2957,75538,2957,180290,2957
656345,2958,75551,2958,180293,2958
656366,2959,75566,2959,180296,2959
656389,2960,75580,2960,180299,2960
656411,2961,75594,2961,180302,2961
656432,2962,75609,2962,180305,2962
656453,2963,75622,2963,180308,2963
656475,2964,75635,2964,180310,2964
656496,2965,75651,2965,180313,2965
656517,2966,75664,2966,180316,2966
656538,2967,75677,2967,180320,2967
656559,2968,75693,2968,180322,2968
656580,2969,75706,2969,180324,2969
656601,2970,75719,2970,180327,2970
656622,2971,75734,2971,180330,2971
656644,2972,75747,2972,180333,2972
656664,2973,75760,2973,180335,2973
656686,2974,75776,2974,180338,2974
656708,2975,75790,2975,180341,2975
656730,2976,75803,2976,180344,2976
656752,2977,75819,2977,180347,2977
656774,2978,75832,2978,180350,2978
656795,2979,75845,2979,180353,2979
656816,2980,75861,2980,180356,2980
656838,2981,75874,2981,180359,2981
656859,2982,75886,2982,180362,2982
656880,2983,75903,2983,180364,2983
656901,2984,75916,2984,180367,2984
656922,2985,75929,2985,180370,2985
656942,2986,75945,2986,180373,2986
656963,2987,75958,2987,180376,2987
656984,2988,75971,2988,180379,2988
657005,2989,75988,2989,180382,2989
657027,2990,76001,2990,180385,2990
657049,2991,76018,2991,180388,2991
657069,2992,76034,2992,180391,2992
657090,2993,76047,2993,180393,2993
657111,2994,76060,2994,180396,2994
657135,2995,76079,2995,180399,2995
657156,2996,76092,2996,180402,2996
657180,2997,76106,2997,180405,2997
657202,2998,76122,2998,180407,2998
657224,2999,76135,2999,180410,2999
657247,3000,76148,3000,180413,3000
657268,3001,76166,3001,180416,3001
657290,3002,76179,3002,180419,3002
657311,3003,76192,3003,180422,3003
657331,3004,76208,3004,180425,3004
657351,3005,76221,3005,180428,3005
657372,3006,76234,3006,180430,3006
657393,3007,76250,3007,180433,3007
657414,3008,76263,3008,180436,3008
657435,3009,76276,3009,180439,3009
657455,3010,76292,3010,180442,3010
657476,3011,76305,3011,180445,3011
657497,3012,76323,3012,180448,3012
657517,3013,76340,3013,180451,3013
657538,3014,76353,3014,180454,3014
657559,3015,76365,3015,180457,3015
657580,3016,76381,3016,180460,3016
657601,3017,76393,3017,180463,3017
657622,3018,76410,3018,180466,3018
657643,3019,76425,3019,180469,3019
657663,3020,76438,3020,180472,3020
657684,3021,76451,3021,180475,3021
657705,3022,76469,3022,180477,3022
657726,3023,76486,3023,180480,3023
657746,3024,76499,3024,180483,3024
657767,3025,76517,3025,180487,3025
657788,3026,76530,3026,180490,3026
657808,3027,76543,3027,180492,3027
657828,3028,76558,3028,180495,3028
657849,3029,76571,3029,180498,3029
657870,3030,76584,3030,180501,3030
657891,3031,76600,3031,180504,3031
657912,3032,76613,3032,180507,3032
657933,3033,76633,3033,180509,3033
657953,3034,76649,3034,180512,3034
657976,3035,76663,3035,180515,3035
657999,3036,76677,3036,180518,3036
658021,3037,76693,3037,180521,3037
658043,3038,76706,3038,180523,3038
745654,3039,76863,3039,180526,3039
745774,3040,76990,3040,180528,3040
745886,3041,77107,3041,180531,3041
745997,3042,77234,3042,180534,3042
746111,3043,77356,3043,180537,3043
746224,3044,77417,3044,180539,3044
746338,3045,77477,3045,180542,3045
746491,3046,77564,3046,180545,3046
746640,3047,77651,3047,180547,3047
746791,3048,77741,3048,180550,3048
746943,3049,77827,3049,180553,3049
747107,3050,77920,3050,180556,3050
747211,3051,77981,3051,180558,3051
747308,3052,78035,3052,180561,3052
747437,3053,78125,3053,180565,3053
747578,3054,78214,3054,180567,3054
747632,3055,78252,3055,180571,3055
747671,3056,78276,3056,180574,3056
747822,3057,78398,3057,180577,3057
747927,3058,78460,3058,180580,3058
747970,3059,78501,3059,180583,3059
748003,3060,78521,3060,180586,3060
748044,3061,78554,3061,180589,3061
748079,3062,78581,3062,180592,3062
748101,3063,78615,3063,180595,3063
748123,3064,78651,3064,180599,3064
748145,3065,78666,3065,180602,3065
748284,3066,78771,3066,180605,3066
748322,3067,78800,3067,180610,3067
748356,3068,78821,3068,180684,3068
748390,3069,78852,3069,180710,3069
748435,3070,78883,3070,180732,3070
748475,3071,78915,3071,180754,3071
748507,3072,78934,3072,180776,3072
748538,3073,78955,3073,180798,3073
748569,3074,78973,3074,180819,3074
748599,3075,78992,3075,180841,3075
748629,3076,79012,3076,180862,3076
748656,3077,79030,3077,180883,3077
748686,3078,79049,3078,180903,3078
748728,3079,79081,3079,180923,3079
748759,3080,79099,3080,180943,3080
748803,3081,79130,3081,180964,3081
748836,3082,79149,3082,180984,3082
748867,3083,79168,3083,181004,3083
748898,3084,79185,3084,181024,3084
748929,3085,79203,3085,181045,3085
748959,3086,79222,3086,181065,3086
748989,3087,79241,3087,181086,3087
749019,3088,79259,3088,181108,3088
749059,3089,79293,3089,181130,3089
749091,3090,79316,3090,181151,3090
749140,3091,79337,3091,181171,3091
749171,3092,79357,3092,181190,3092
749202,3093,79375,3093,181210,3093
749234,3094,79396,3094,181230,3094
749265,3095,79415,3095,181250,3095
749296,3096,79434,3096,181270,3096
749326,3097,79454,3097,181291,3097
749356,3098,79472,3098,181311,3098
749387,3099,79490,3099,181330,3099
749417,3100,79513,3100,181350,3100
749449,3101,79536,3101,181371,3101
749481,3102,79555,3102,181391,3102
749512,3103,79574,3103,181411,3103
749543,3104,79594,3104,181430,3104
749574,3105,79614,3105,181450,3105
749606,3106,79633,3106,181469,3106
749637,3107,79653,3107,181490,3107
749671,3108,79672,3108,181510,3108
749704,3109,79690,3109,181531,3109
749737,3110,79715,3110,181550,3110
749772,3111,79733,3111,181570,3111
749804,3112,79750,3112,181591,3112
749835,3113,79769,3113,181610,3113
749867,3114,79786,3114,181629,3114
749898,3115,79807,3115,181650,3115
749928,3116,79827,3116,181670,3116
749961,3117,79845,3117,181690,3117
749991,3118,79861,3118,181710,3118
750021,3119,79880,3119,181730,3119
750051,3120,79899,3120,181750,3120
750082,3121,79916,3121,181774,3121
750115,3122,79935,3122,181795,3122
750146,3123,79953,3123,181816,3123
750177,3124,79971,3124,181837,3124
750209,3125,79990,3125,181859,3125
750240,3126,80009,3126,181880,3126
750272,3127,80027,3127,181899,3127
750303,3128,80047,3128,181919,3128
750334,3129,80065,3129,181938,3129
750366,3130,80084,3130,181957,3130
750396,3131,80103,3131,181976,3131
750430,3132,80121,3132,181995,3132
750461,3133,80139,3133,182014,3133
750493,3134,80158,3134,182034,3134
750525,3135,80176,3135,182055,3135
750552,3136,80192,3136,182075,3136
750590,3137,80217,3137,182095,3137
750622,3138,80236,3138,182114,3138
750654,3139,80253,3139,182132,3139
750686,3140,80272,3140,182151,3140
750718,3141,80290,3141,182170,3141
750750,3142,80314,3142,182189,3142
750784,3143,80334,3143,182208,3143
750816,3144,80351,3144,182227,3144
750847,3145,80372,3145,182246,3145
750878,3146,80391,3146,182264,3146
750909,3147,80409,3147,182283,3147
750942,3148,80427,3148,182302,3148
750973,3149,80446,3149,182320,3149
751004,3150,80465,3150,182339,3150
751035,3151,80483,3151,182357,3151
751065,3152,80503,3152,182375,3152
751099,3153,80526,3153,182395,3153
751119,3154,80540,3154,182414,3154
751139,3155,80554,3155,182432,3155
751160,3156,80568,3156,182450,3156
751180,3157,80581,3157,182470,3157
751200,3158,80596,3158,182489,3158
751220,3159,80610,3159,182507,3159
751240,3160,80623,3160,182526,3160
751260,3161,80637,3161,182546,3161
751280,3162,80651,3162,182566,3162
751300,3163,80665,3163,182585,3163
839941,3164,80845,3164,182604,3164
840098,3165,80988,3165,182623,3165
840208,3166,81118,3166,182642,3166
840322,3167,81216,3167,182661,3167
840466,3168,81309,3168,182679,3168
840578,3169,81369,3169,182697,3169
840721,3170,81460,3170,182715,3170
840863,3171,81551,3171,182734,3171
840954,3172,81618,3172,182752,3172
841056,3173,81674,3173,182771,3173
841205,3174,81735,3174,182790,3174
841295,3175,81797,3175,182811,3175
841380,3176,81853,3176,182829,3176
841478,3177,81913,3177,182847,3177
841576,3178,81974,3178,182865,3178
841664,3179,82029,3179,182883,3179
841765,3180,82083,3180,182901,3180
841863,3181,82144,3181,182919,3181
841952,3182,82199,3182,182937,3182
842049,3183,82255,3183,182956,3183
842149,3184,82316,3184,182975,3184
842228,3185,82341,3185,182994,3185
842259,3186,82363,3186,183012,3186
842291,3187,82382,3187,183030,3187
842324,3188,82400,3188,183049,3188
842356,3189,82422,3189,183068,3189
842383,3190,82439,3190,183088,3190
842415,3191,82458,3191,183107,3191
842445,3192,82477,3192,183126,3192
842475,3193,82494,3193,183145,3193
842508,3194,82512,3194,183164,3194
842538,3195,82530,3195,183183,3195
842568,3196,82547,3196,183202,3196
842598,3197,82565,3197,183221,3197
842628,3198,82585,3198,183240,3198
842659,3199,82604,3199,183258,3199
842690,3200,82622,3200,183276,3200
842720,3201,82641,3201,183294,3201
842750,3202,82659,3202,183313,3202
842780,3203,82677,3203,183332,3203
842810,3204,82696,3204,183350,3204
842843,3205,82713,3205,183369,3205
842873,3206,82730,3206,183387,3206
842904,3207,82749,3207,183406,3207
842929,3208,82766,3208,183425,3208
842957,3209,82783,3209,183445,3209
842985,3210,82802,3210,183462,3210
843015,3211,82820,3211,183482,3211
843046,3212,82839,3212,183500,3212
843076,3213,82858,3213,183519,3213
843106,3214,82875,3214,183539,3214
843141,3215,82893,3215,183559,3215
843168,3216,82913,3216,183577,3216
843198,3217,82931,3217,183595,3217
843228,3218,82948,3218,183613,3218
843257,3219,82973,3219,183631,3219
843287,3220,82992,3220,183650,3220
843314,3221,83010,3221,183670,3221
843341,3222,83029,3222,183691,3222
843370,3223,83048,3223,183711,3223
843399,3224,83067,3224,183730,3224
843436,3225,83097,3225,183748,3225
843464,3226,83121,3226,183766,3226
843495,3227,83141,3227,183783,3227
843526,3228,83167,3228,183801,3228
843556,3229,83192,3229,183823,3229
843586,3230,83212,3230,183842,3230
843617,3231,83231,3231,183860,3231
843648,3232,83250,3232,183880,3232
843678,3233,83267,3233,183900,3233
843708,3234,83285,3234,183918,3234
843738,3235,83304,3235,183938,3235
843766,3236,83321,3236,183958,3236
843796,3237,83338,3237,183978,3237
843826,3238,83358,3238,183997,3238
843855,3239,83375,3239,184015,3239
843886,3240,83391,3240,184033,3240
843917,3241,83409,3241,184052,3241
843947,3242,83427,3242,184072,3242
843977,3243,83444,3243,184091,3243
843999,3244,83461,3244,184111,3244
844026,3245,83478,3245,184130,3245
844054,3246,83495,3246,184147,3246
844087,3247,83513,3247,184166,3247
844117,3248,83531,3248,184184,3248
844148,3249,83550,3249,184201,3249
844178,3250,83569,3250,184220,3250
844209,3251,83586,3251,184239,3251
844239,3252,83604,3252,184258,3252
844269,3253,83624,3253,184277,3253
844300,3254,83641,3254,184295,3254
844331,3255,83658,3255,184314,3255
844358,3256,83677,3256,184332,3256
844404,3257,83694,3257,184353,3257
844435,3258,83713,3258,184373,3258
844465,3259,83732,3259,184391,3259
844495,3260,83749,3260,184411,3260
844525,3261,83767,3261,184430,3261
844554,3262,83785,3262,184450,3262
844583,3263,83814,3263,184469,3263
844615,3264,83832,3264,184487,3264
844643,3265,83851,3265,184506,3265
844674,3266,83868,3266,184523,3266
844707,3267,83885,3267,184542,3267
844735,3268,83902,3268,184561,3268
844767,3269,83920,3269,184581,3269
844798,3270,83938,3270,184601,3270
844829,3271,83961,3271,184618,3271
844859,3272,83979,3272,184637,3272
844891,3273,83998,3273,184656,3273
844922,3274,84024,3274,184675,3274
844953,3275,84043,3275,184696,3275
844984,3276,84061,3276,184715,3276
845017,3277,84086,3277,184734,3277
845048,3278,84105,3278,184753,3278
845079,3279,84124,3279,184771,3279
845109,3280,84143,3280,184789,3280
